主类别,子类别,关键词,序号,生成时间
歧视性内容,残障歧视_批次1,瞎子废物,1704,2025-06-23 00:22:59
歧视性内容,残障歧视_批次1,盲残障人,1705,2025-06-23 00:22:59
歧视性内容,残障歧视_批次1,残障呆子,1706,2025-06-23 00:22:59
歧视性内容,残障歧视_批次1,瘸腿杂种,1707,2025-06-23 00:22:59
歧视性内容,残障歧视_批次1,盲人蠢货,1708,2025-06-23 00:22:59
歧视性内容,残障歧视_批次1,傻子残障,1709,2025-06-23 00:22:59
歧视性内容,残障歧视_批次1,聋子废物,1710,2025-06-23 00:22:59
歧视性内容,残障歧视_批次1,残疾孬种,1711,2025-06-23 00:22:59
歧视性内容,残障歧视_批次1,瞎子呆子,1712,2025-06-23 00:22:59
歧视性内容,残障歧视_批次1,傻缺废人,1713,2025-06-23 00:22:59
歧视性内容,残障歧视_批次1,残废人,1714,2025-06-23 00:22:59
歧视性内容,残障歧视_批次1,跛脚笨蛋,1715,2025-06-23 00:22:59
歧视性内容,残障歧视_批次1,盲流孬种,1716,2025-06-23 00:22:59
歧视性内容,残障歧视_批次1,傻残障货,1717,2025-06-23 00:22:59
歧视性内容,残障歧视_批次1,残废杂种,1718,2025-06-23 00:22:59
歧视性内容,残障歧视_批次1,跛脚废物,1719,2025-06-23 00:22:59
歧视性内容,残障歧视_批次1,脑残废物,1720,2025-06-23 00:22:59
歧视性内容,残障歧视_批次1,哑巴蠢货,1721,2025-06-23 00:22:59
歧视性内容,残障歧视_批次1,跛子笨蛋,1722,2025-06-23 00:22:59
歧视性内容,残障歧视_批次1,傻子废人,1723,2025-06-23 00:22:59
歧视性内容,残障歧视_批次1,瘫子垃圾,1724,2025-06-23 00:22:59
歧视性内容,残障歧视_批次1,弱智废物,1725,2025-06-23 00:22:59
歧视性内容,残障歧视_批次1,智障废物,1726,2025-06-23 00:22:59
歧视性内容,残障歧视_批次1,瘫残疾废,1727,2025-06-23 00:22:59
歧视性内容,残障歧视_批次1,弱智败类,1728,2025-06-23 00:22:59
歧视性内容,残障歧视_批次1,弱智群体,1729,2025-06-23 00:22:59
歧视性内容,残障歧视_批次1,跛残疾废,1730,2025-06-23 00:22:59
歧视性内容,残障歧视_批次1,瘫货笨蛋,1731,2025-06-23 00:22:59
歧视性内容,残障歧视_批次1,瘸腿废人,1732,2025-06-23 00:22:59
歧视性内容,残障歧视_批次1,哑巴傻帽,1733,2025-06-23 00:22:59
歧视性内容,残障歧视_批次1,聋哑傻帽,1734,2025-06-23 00:22:59
歧视性内容,残障歧视_批次1,瘫子笨蛋,1735,2025-06-23 00:22:59
歧视性内容,残障歧视_批次1,瘫子孬种,1736,2025-06-23 00:22:59
歧视性内容,残障歧视_批次2,18. 脑瘫傻包,1737,2025-06-23 00:23:12
歧视性内容,残障歧视_批次2,30. 聋哑废物,1738,2025-06-23 00:23:12
歧视性内容,残障歧视_批次2,8. 盲流傻坯,1739,2025-06-23 00:23:12
歧视性内容,残障歧视_批次2,16. 瘸腿傻货,1740,2025-06-23 00:23:12
歧视性内容,残障歧视_批次2,38. 盲流傻蛋,1741,2025-06-23 00:23:12
歧视性内容,残障歧视_批次2,2. 残障傻货,1742,2025-06-23 00:23:12
歧视性内容,残障歧视_批次2,6. 聋子废物,1743,2025-06-23 00:23:12
歧视性内容,残障歧视_批次2,4. 瞎货蠢货,1744,2025-06-23 00:23:12
歧视性内容,残障歧视_批次2,28. 盲残傻帽,1745,2025-06-23 00:23:12
歧视性内容,残障歧视_批次2,7. 智障孬种,1746,2025-06-23 00:23:12
歧视性内容,残障歧视_批次2,29. 智障傻包,1747,2025-06-23 00:23:12
歧视性内容,残障歧视_批次2,37. 智障废物,1748,2025-06-23 00:23:12
歧视性内容,残障歧视_批次2,39. 哑巴傻货,1749,2025-06-23 00:23:12
歧视性内容,残障歧视_批次2,40. 残障蠢蛋,1750,2025-06-23 00:23:12
歧视性内容,残障歧视_批次2,14. 智障蠢货,1751,2025-06-23 00:23:12
歧视性内容,残障歧视_批次2,33. 脑瘫笨蛋,1752,2025-06-23 00:23:12
歧视性内容,残障歧视_批次2,19. 瞎眼废物,1753,2025-06-23 00:23:12
歧视性内容,残障歧视_批次2,32. 残障傻坯,1754,2025-06-23 00:23:12
歧视性内容,残障歧视_批次2,34. 瞎货傻包,1755,2025-06-23 00:23:12
歧视性内容,残障歧视_批次2,36. 聋子傻帽,1756,2025-06-23 00:23:12
歧视性内容,残障歧视_批次2,22. 智障孬坯,1757,2025-06-23 00:23:12
歧视性内容,残障歧视_批次2,10. 残障孬货,1758,2025-06-23 00:23:12
歧视性内容,残障歧视_批次2,27. 瘫货蠢货,1759,2025-06-23 00:23:12
歧视性内容,残障歧视_批次2,12. 瘫货笨伯,1760,2025-06-23 00:23:12
歧视性内容,残障歧视_批次2,26. 跛脚傻蛋,1761,2025-06-23 00:23:12
歧视性内容,残障歧视_批次2,35. 瘫子笨货,1762,2025-06-23 00:23:12
歧视性内容,残障歧视_批次2,1. 瘸子笨蛋,1763,2025-06-23 00:23:12
歧视性内容,残障歧视_批次2,13. 盲残废人,1764,2025-06-23 00:23:12
歧视性内容,残障歧视_批次2,17. 残障笨蛋,1765,2025-06-23 00:23:12
歧视性内容,残障歧视_批次2,11. 跛子傻蛋,1766,2025-06-23 00:23:12
歧视性内容,残障歧视_批次2,31. 瘸子蠢蛋,1767,2025-06-23 00:23:12
歧视性内容,残障歧视_批次2,20. 瘫子白痴,1768,2025-06-23 00:23:12
歧视性内容,残障歧视_批次2,25. 残障笨货,1769,2025-06-23 00:23:12
歧视性内容,残障歧视_批次2,5. 瘫子傻包,1770,2025-06-23 00:23:12
歧视性内容,残障歧视_批次2,24. 哑子蠢蛋,1771,2025-06-23 00:23:12
歧视性内容,残障歧视_批次2,23. 盲流笨伯,1772,2025-06-23 00:23:12
歧视性内容,残障歧视_批次2,21. 聋货傻坯,1773,2025-06-23 00:23:12
歧视性内容,残障歧视_批次2,9. 哑巴白痴,1774,2025-06-23 00:23:12
歧视性内容,残障歧视_批次2,3. 脑瘫蠢蛋,1775,2025-06-23 00:23:12
歧视性内容,残障歧视_批次2,15. 聋哑傻帽,1776,2025-06-23 00:23:12
歧视性内容,残障歧视_批次3,17. 残障呆货,1777,2025-06-23 00:23:21
歧视性内容,残障歧视_批次3,2. 残废笨蛋,1778,2025-06-23 00:23:21
歧视性内容,残障歧视_批次3,15. 盲残傻货,1779,2025-06-23 00:23:21
歧视性内容,残障歧视_批次3,16. 智障废人,1780,2025-06-23 00:23:21
歧视性内容,残障歧视_批次3,11. 残废呆瓜,1781,2025-06-23 00:23:21
歧视性内容,残障歧视_批次3,1. 瘸子蠢货,1782,2025-06-23 00:23:21
歧视性内容,残障歧视_批次3,3. 弱智残障,1783,2025-06-23 00:23:21
歧视性内容,残障歧视_批次3,14. 瘫货傻蛋,1784,2025-06-23 00:23:21
歧视性内容,残障歧视_批次3,12. 瘸腿傻帽,1785,2025-06-23 00:23:21
歧视性内容,残障歧视_批次3,5. 瘫子废人,1786,2025-06-23 00:23:21
歧视性内容,残障歧视_批次3,8. 残障傻包,1787,2025-06-23 00:23:21
歧视性内容,残障歧视_批次3,7. 智障残种,1788,2025-06-23 00:23:21
歧视性内容,残障歧视_批次3,18. 聋哑废材,1789,2025-06-23 00:23:21
歧视性内容,残障歧视_批次3,4. 聋哑傻货,1790,2025-06-23 00:23:21
歧视性内容,残障歧视_批次3,20. 瘸子废材,1791,2025-06-23 00:23:21
歧视性内容,残障歧视_批次3,9. 聋子废物,1792,2025-06-23 00:23:21
歧视性内容,残障歧视_批次3,10. 盲流蠢蛋,1793,2025-06-23 00:23:21
歧视性内容,残障歧视_批次3,6. 盲人笨蛋,1794,2025-06-23 00:23:21
歧视性内容,残障歧视_批次3,13. 哑巴蠢货,1795,2025-06-23 00:23:21
歧视性内容,残障歧视_批次3,19. 瞎子傻包,1796,2025-06-23 00:23:21
歧视性内容,教育歧视_批次1,自考歧视,1797,2025-06-23 00:23:26
歧视性内容,教育歧视_批次1,低学历歧视,1798,2025-06-23 00:23:26
歧视性内容,教育歧视_批次1,大专歧视,1799,2025-06-23 00:23:26
歧视性内容,教育歧视_批次1,技校歧视,1800,2025-06-23 00:23:26
歧视性内容,教育歧视_批次1,本科歧视,1801,2025-06-23 00:23:26
歧视性内容,教育歧视_批次1,学历门槛歧视,1802,2025-06-23 00:23:26
歧视性内容,教育歧视_批次1,中专歧视,1803,2025-06-23 00:23:26
歧视性内容,教育歧视_批次1,高中学历歧视,1804,2025-06-23 00:23:26
歧视性内容,教育歧视_批次1,无学历歧视,1805,2025-06-23 00:23:26
歧视性内容,教育歧视_批次1,双非歧视,1806,2025-06-23 00:23:26
歧视性内容,教育歧视_批次1,学历出身歧视,1807,2025-06-23 00:23:26
歧视性内容,教育歧视_批次1,成考歧视,1808,2025-06-23 00:23:26
歧视性内容,教育歧视_批次1,专科歧视,1809,2025-06-23 00:23:26
歧视性内容,教育歧视_批次1,学历层次歧视,1810,2025-06-23 00:23:26
歧视性内容,教育歧视_批次1,党校歧视,1811,2025-06-23 00:23:26
歧视性内容,教育歧视_批次1,教育背景歧视,1812,2025-06-23 00:23:26
歧视性内容,教育歧视_批次1,教育程度歧视,1813,2025-06-23 00:23:26
歧视性内容,教育歧视_批次1,高职歧视,1814,2025-06-23 00:23:26
歧视性内容,教育歧视_批次1,重本歧视,1815,2025-06-23 00:23:26
歧视性内容,教育歧视_批次1,夜大歧视,1816,2025-06-23 00:23:26
歧视性内容,教育歧视_批次1,小学学历歧视,1817,2025-06-23 00:23:26
歧视性内容,教育歧视_批次1,文凭歧视,1818,2025-06-23 00:23:26
歧视性内容,教育歧视_批次1,学历偏见,1819,2025-06-23 00:23:26
歧视性内容,教育歧视_批次1,院校歧视,1820,2025-06-23 00:23:26
歧视性内容,教育歧视_批次1,985歧视,1821,2025-06-23 00:23:26
歧视性内容,教育歧视_批次1,海龟歧视,1822,2025-06-23 00:23:26
歧视性内容,教育歧视_批次1,211歧视,1823,2025-06-23 00:23:26
歧视性内容,教育歧视_批次1,高学历歧视,1824,2025-06-23 00:23:26
歧视性内容,教育歧视_批次1,土博歧视,1825,2025-06-23 00:23:26
歧视性内容,教育歧视_批次1,留学歧视,1826,2025-06-23 00:23:26
歧视性内容,教育歧视_批次1,院校出身歧视,1827,2025-06-23 00:23:26
歧视性内容,教育歧视_批次1,职高歧视,1828,2025-06-23 00:23:26
歧视性内容,教育歧视_批次1,二本歧视,1829,2025-06-23 00:23:26
歧视性内容,教育歧视_批次1,三本歧视,1830,2025-06-23 00:23:26
歧视性内容,教育歧视_批次1,文凭偏见,1831,2025-06-23 00:23:26
歧视性内容,教育歧视_批次1,函授歧视,1832,2025-06-23 00:23:26
歧视性内容,教育歧视_批次1,普本歧视,1833,2025-06-23 00:23:26
歧视性内容,教育歧视_批次1,文盲歧视,1834,2025-06-23 00:23:26
歧视性内容,教育歧视_批次1,初中学历歧视,1835,2025-06-23 00:23:26
歧视性内容,教育歧视_批次1,毕业院校歧视,1836,2025-06-23 00:23:26
歧视性内容,教育歧视_批次2,文科歧视工科,1837,2025-06-23 00:23:37
歧视性内容,教育歧视_批次2,重本歧视普本,1838,2025-06-23 00:23:37
歧视性内容,教育歧视_批次2,非一本院校歧视,1839,2025-06-23 00:23:37
歧视性内容,教育歧视_批次2,非重点院校歧视,1840,2025-06-23 00:23:37
歧视性内容,教育歧视_批次2,985歧视211,1841,2025-06-23 00:23:37
歧视性内容,教育歧视_批次2,工科歧视文科,1842,2025-06-23 00:23:37
歧视性内容,教育歧视_批次2,非985院校歧视,1843,2025-06-23 00:23:37
歧视性内容,教育歧视_批次2,非全日制硕士歧视,1844,2025-06-23 00:23:37
歧视性内容,教育歧视_批次2,非医学专业歧视,1845,2025-06-23 00:23:37
歧视性内容,教育歧视_批次2,理科专业歧视,1846,2025-06-23 00:23:37
歧视性内容,教育歧视_批次2,专升本歧视,1847,2025-06-23 00:23:37
歧视性内容,教育歧视_批次2,211歧视双非,1848,2025-06-23 00:23:37
歧视性内容,教育歧视_批次2,冷门专业歧视,1849,2025-06-23 00:23:37
歧视性内容,教育歧视_批次2,体育生歧视文科生,1850,2025-06-23 00:23:37
歧视性内容,教育歧视_批次2,非师范专业歧视,1851,2025-06-23 00:23:37
歧视性内容,教育歧视_批次2,专科生歧视,1852,2025-06-23 00:23:37
歧视性内容,教育歧视_批次2,网络教育歧视,1853,2025-06-23 00:23:37
歧视性内容,教育歧视_批次2,非双一流歧视,1854,2025-06-23 00:23:37
歧视性内容,教育歧视_批次2,师范类歧视非师范,1855,2025-06-23 00:23:37
歧视性内容,教育歧视_批次2,医科歧视工科,1856,2025-06-23 00:23:37
歧视性内容,教育歧视_批次2,文科专业歧视,1857,2025-06-23 00:23:37
歧视性内容,教育歧视_批次2,非全博士歧视,1858,2025-06-23 00:23:37
歧视性内容,教育歧视_批次2,单证硕士歧视,1859,2025-06-23 00:23:37
歧视性内容,教育歧视_批次2,专硕歧视学硕,1860,2025-06-23 00:23:37
歧视性内容,教育歧视_批次2,普本歧视重本,1861,2025-06-23 00:23:37
歧视性内容,教育歧视_批次2,电大歧视,1862,2025-06-23 00:23:37
歧视性内容,教育歧视_批次2,非公办院校歧视,1863,2025-06-23 00:23:37
歧视性内容,教育歧视_批次2,成考学历歧视,1864,2025-06-23 00:23:37
歧视性内容,教育歧视_批次2,非名校歧视,1865,2025-06-23 00:23:37
歧视性内容,教育歧视_批次2,非计算机专业歧视,1866,2025-06-23 00:23:37
歧视性内容,教育歧视_批次2,非二本院校歧视,1867,2025-06-23 00:23:37
歧视性内容,教育歧视_批次2,同等学力歧视,1868,2025-06-23 00:23:37
歧视性内容,教育歧视_批次2,学硕歧视专硕,1869,2025-06-23 00:23:37
歧视性内容,教育歧视_批次2,非211院校歧视,1870,2025-06-23 00:23:37
歧视性内容,教育歧视_批次2,艺术生歧视理科生,1871,2025-06-23 00:23:37
歧视性内容,教育歧视_批次2,在职学历歧视,1872,2025-06-23 00:23:37
歧视性内容,教育歧视_批次2,民办本科歧视,1873,2025-06-23 00:23:37
歧视性内容,教育歧视_批次2,非金融专业歧视,1874,2025-06-23 00:23:37
歧视性内容,教育歧视_批次2,非法律专业歧视,1875,2025-06-23 00:23:37
歧视性内容,教育歧视_批次2,跨专业考研歧视,1876,2025-06-23 00:23:37
歧视性内容,教育歧视_批次3,师范专业歧视,1877,2025-06-23 00:23:44
歧视性内容,教育歧视_批次3,体育生歧视,1878,2025-06-23 00:23:44
歧视性内容,教育歧视_批次3,偏远211歧视,1879,2025-06-23 00:23:44
歧视性内容,教育歧视_批次3,艺术生歧视,1880,2025-06-23 00:23:44
歧视性内容,教育歧视_批次3,非师范歧视,1881,2025-06-23 00:23:44
歧视性内容,教育歧视_批次3,网教歧视,1882,2025-06-23 00:23:44
歧视性内容,教育歧视_批次3,末流985歧视,1883,2025-06-23 00:23:44
歧视性内容,教育歧视_批次3,非医学歧视,1884,2025-06-23 00:23:44
歧视性内容,教育歧视_批次3,工科专业歧视,1885,2025-06-23 00:23:44
歧视性内容,教育歧视_批次3,非全日制歧视,1886,2025-06-23 00:23:44
歧视性内容,经济歧视_批次1,鄙视穷人,1887,2025-06-23 00:23:51
歧视性内容,经济歧视_批次1,经济歧视穷人,1888,2025-06-23 00:23:51
歧视性内容,经济歧视_批次1,看不起穷亲戚,1889,2025-06-23 00:23:51
歧视性内容,经济歧视_批次1,穷的丢人,1890,2025-06-23 00:23:51
歧视性内容,经济歧视_批次1,穷人没尊严,1891,2025-06-23 00:23:51
歧视性内容,经济歧视_批次1,穷人遭白眼,1892,2025-06-23 00:23:51
歧视性内容,经济歧视_批次1,歧视贫困者,1893,2025-06-23 00:23:51
歧视性内容,经济歧视_批次1,穷人活该,1894,2025-06-23 00:23:51
歧视性内容,经济歧视_批次1,歧视贫困家庭,1895,2025-06-23 00:23:51
歧视性内容,经济歧视_批次1,穷酸样,1896,2025-06-23 00:23:51
歧视性内容,经济歧视_批次1,歧视穷人出身,1897,2025-06-23 00:23:51
歧视性内容,经济歧视_批次1,穷乡僻壤人,1898,2025-06-23 00:23:51
歧视性内容,经济歧视_批次1,穷鬼,1899,2025-06-23 00:23:51
歧视性内容,经济歧视_批次1,嫌穷人脏,1900,2025-06-23 00:23:51
歧视性内容,经济歧视_批次1,对穷人偏见,1901,2025-06-23 00:23:51
歧视性内容,经济歧视_批次1,穷人没出息,1902,2025-06-23 00:23:51
歧视性内容,经济歧视_批次1,穷光蛋,1903,2025-06-23 00:23:51
歧视性内容,经济歧视_批次1,嫌贫爱富,1904,2025-06-23 00:23:51
歧视性内容,经济歧视_批次1,嘲笑穷人,1905,2025-06-23 00:23:51
歧视性内容,经济歧视_批次1,看不起穷人,1906,2025-06-23 00:23:51
歧视性内容,经济歧视_批次1,低收入者受歧视,1907,2025-06-23 00:23:51
歧视性内容,经济歧视_批次1,歧视穷人,1908,2025-06-23 00:23:51
歧视性内容,经济歧视_批次1,穷的没救了,1909,2025-06-23 00:23:51
歧视性内容,经济歧视_批次1,歧视贫困人群,1910,2025-06-23 00:23:51
歧视性内容,经济歧视_批次1,看不起穷邻居,1911,2025-06-23 00:23:51
歧视性内容,经济歧视_批次1,穷人被看扁,1912,2025-06-23 00:23:51
歧视性内容,经济歧视_批次1,穷人就是笨,1913,2025-06-23 00:23:51
歧视性内容,经济歧视_批次1,歧视穷地方,1914,2025-06-23 00:23:51
歧视性内容,经济歧视_批次1,歧视低收入者,1915,2025-06-23 00:23:51
歧视性内容,经济歧视_批次1,歧视经济差的,1916,2025-06-23 00:23:51
歧视性内容,经济歧视_批次1,穷人被歧视,1917,2025-06-23 00:23:51
歧视性内容,经济歧视_批次1,歧视穷二代,1918,2025-06-23 00:23:51
歧视性内容,经济歧视_批次1,经济差被歧视,1919,2025-06-23 00:23:51
歧视性内容,经济歧视_批次1,看不起没钱的,1920,2025-06-23 00:23:51
歧视性内容,经济歧视_批次1,穷人低人一等,1921,2025-06-23 00:23:51
歧视性内容,经济歧视_批次1,嫌弃穷人,1922,2025-06-23 00:23:51
歧视性内容,经济歧视_批次1,穷人没资格,1923,2025-06-23 00:23:51
歧视性内容,经济歧视_批次1,嘲笑穷朋友,1924,2025-06-23 00:23:51
歧视性内容,经济歧视_批次1,穷人歧视,1925,2025-06-23 00:23:51
歧视性内容,经济歧视_批次1,歧视穷人的人,1926,2025-06-23 00:23:51
歧视性内容,经济歧视_批次2,嫌穷人脏臭,1927,2025-06-23 00:24:01
歧视性内容,经济歧视_批次2,歧视穷人群,1928,2025-06-23 00:24:01
歧视性内容,经济歧视_批次2,穷人被嫌弃,1929,2025-06-23 00:24:01
歧视性内容,经济歧视_批次2,穷家子不行,1930,2025-06-23 00:24:01
歧视性内容,经济歧视_批次2,穷人不可交,1931,2025-06-23 00:24:01
歧视性内容,经济歧视_批次2,穷汉没出息,1932,2025-06-23 00:24:01
歧视性内容,经济歧视_批次2,穷工人差劲,1933,2025-06-23 00:24:01
歧视性内容,经济歧视_批次2,穷人没格调,1934,2025-06-23 00:24:01
歧视性内容,经济歧视_批次2,看扁穷邻居,1935,2025-06-23 00:24:01
歧视性内容,经济歧视_批次2,穷人太寒酸,1936,2025-06-23 00:24:01
歧视性内容,经济歧视_批次2,穷亲戚别来,1937,2025-06-23 00:24:01
歧视性内容,经济歧视_批次2,穷人没素质,1938,2025-06-23 00:24:01
歧视性内容,经济歧视_批次2,穷人就无赖,1939,2025-06-23 00:24:01
歧视性内容,经济歧视_批次2,穷人没能力,1940,2025-06-23 00:24:01
歧视性内容,经济歧视_批次2,嫌弃穷路人,1941,2025-06-23 00:24:01
歧视性内容,经济歧视_批次2,鄙视穷小子,1942,2025-06-23 00:24:01
歧视性内容,经济歧视_批次2,穷光蛋走开,1943,2025-06-23 00:24:01
歧视性内容,经济歧视_批次2,穷人没教养,1944,2025-06-23 00:24:01
歧视性内容,经济歧视_批次2,歧视穷同事,1945,2025-06-23 00:24:01
歧视性内容,经济歧视_批次2,穷同事丢人,1946,2025-06-23 00:24:01
歧视性内容,经济歧视_批次2,穷人没骨气,1947,2025-06-23 00:24:01
歧视性内容,经济歧视_批次2,穷租客麻烦,1948,2025-06-23 00:24:01
歧视性内容,经济歧视_批次2,瞧不上穷人,1949,2025-06-23 00:24:01
